,title,rating,url
219,"Spinach, Feta, and Phyllo Purses ",3.8,"https://www.epicurious.com/search?q=Spinach,+Feta,+and+Phyllo+Purses"
220,Salmon Confit in Olive Oil with Arugula Salad and Balsamic Vinegar ,5.0,https://www.epicurious.com/search?q=Salmon+Confit+in+Olive+Oil+with+Arugula+Salad+and+Balsamic+Vinegar
221,Wild Rice with Carrots ,3.1,https://www.epicurious.com/search?q=Wild+Rice+with+Carrots
222,Cherry Cola Barbecue Sauce ,5.0,https://www.epicurious.com/search?q=Cherry+Cola+Barbecue+Sauce
223,Golden Turkey Stock ,5.0,https://www.epicurious.com/search?q=Golden+Turkey+Stock
224,"Chicken, Corn, and Noodle Soup with Saffron ",4.4,"https://www.epicurious.com/search?q=Chicken,+Corn,+and+Noodle+Soup+with+Saffron"
225,D.i.y. Drinks Bar ,4.4,https://www.epicurious.com/search?q=D.i.y.+Drinks+Bar
226,Yellow Squash and Bell Pepper Torte ,3.1,https://www.epicurious.com/search?q=Yellow+Squash+and+Bell+Pepper+Torte
227,Black Bean and Vegetable Wraps ,4.4,https://www.epicurious.com/search?q=Black+Bean+and+Vegetable+Wraps
228,Fennel-Rubbed Pork Roast ,5.0,https://www.epicurious.com/search?q=Fennel-Rubbed+Pork+Roast
229,Blackberry-Raspberry Sauce ,0.0,https://www.epicurious.com/search?q=Blackberry-Raspberry+Sauce
230,Beef Stroganoff with Tomatoes ,3.8,https://www.epicurious.com/search?q=Beef+Stroganoff+with+Tomatoes
231,Mashed Potato and Cauliflower Gratin ,4.4,https://www.epicurious.com/search?q=Mashed+Potato+and+Cauliflower+Gratin
232,Butternut Squash-Parsnip Soup with Thyme ,4.4,https://www.epicurious.com/search?q=Butternut+Squash-Parsnip+Soup+with+Thyme
233,Honey-Cinnamon Ice Cream ,5.0,https://www.epicurious.com/search?q=Honey-Cinnamon+Ice+Cream
234,"Crispy Bruschetta with Goat Cheese, Tomatoes and Mint ",4.4,"https://www.epicurious.com/search?q=Crispy+Bruschetta+with+Goat+Cheese,+Tomatoes+and+Mint"
235,Ginger-Wasabi Halibut Brochettes ,3.1,https://www.epicurious.com/search?q=Ginger-Wasabi+Halibut+Brochettes
236,Banana Coffee Cake Diamond ,3.8,https://www.epicurious.com/search?q=Banana+Coffee+Cake+Diamond
237,Green Olive Relish ,3.8,https://www.epicurious.com/search?q=Green+Olive+Relish
238,Three-Chile Harissa ,0.0,https://www.epicurious.com/search?q=Three-Chile+Harissa
239,Apple Treacle Tart ,4.4,https://www.epicurious.com/search?q=Apple+Treacle+Tart
240,The BA Patty Melt ,4.4,https://www.epicurious.com/search?q=The+BA+Patty+Melt
241,Butter-Rum Baked Apples ,3.8,https://www.epicurious.com/search?q=Butter-Rum+Baked+Apples
242,"Frisée, Radicchio, and Asian Pear Salad with Hazelnut Vinaigrette ",0.0,"https://www.epicurious.com/search?q=Frisée,+Radicchio,+and+Asian+Pear+Salad+with+Hazelnut+Vinaigrette"
243,Avocado and Smoked Pork Carnitas ,1.2,https://www.epicurious.com/search?q=Avocado+and+Smoked+Pork+Carnitas
244,Grilled Turkey with Toasted Fennel and Coriander and Fresh Thyme Gravy ,4.4,https://www.epicurious.com/search?q=Grilled+Turkey+with+Toasted+Fennel+and+Coriander+and+Fresh+Thyme+Gravy
245,Onion Oil ,0.0,https://www.epicurious.com/search?q=Onion+Oil
246,Herb-Roasted Turkey ,4.4,https://www.epicurious.com/search?q=Herb-Roasted+Turkey
247,Crab Cakes with Red Chili Mayonnaise ,5.0,https://www.epicurious.com/search?q=Crab+Cakes+with+Red+Chili+Mayonnaise
248,Cherry-Apricot Cobbler ,3.1,https://www.epicurious.com/search?q=Cherry-Apricot+Cobbler
249,Romaine-Wrapped Halibut ,3.8,https://www.epicurious.com/search?q=Romaine-Wrapped+Halibut
250,Sour Cream Apple Pie ,4.4,https://www.epicurious.com/search?q=Sour+Cream+Apple+Pie
251,"Ice Cream Soda with Lime, Mint and Ginger ",5.0,"https://www.epicurious.com/search?q=Ice+Cream+Soda+with+Lime,+Mint+and+Ginger"
252,Crab and Wild Mushroom Cheesecake ,4.4,https://www.epicurious.com/search?q=Crab+and+Wild+Mushroom+Cheesecake
253,Tossed Pizza Salad ,3.8,https://www.epicurious.com/search?q=Tossed+Pizza+Salad
254,Orange Cranberry Bundt Cake ,3.1,https://www.epicurious.com/search?q=Orange+Cranberry+Bundt+Cake
255,Cider-Braised Pheasant with Pearl Onions and Apples ,3.8,https://www.epicurious.com/search?q=Cider-Braised+Pheasant+with+Pearl+Onions+and+Apples
256,Polenta With Mushrooms ,0.0,https://www.epicurious.com/search?q=Polenta+With+Mushrooms
257,"Potato Pancakes with Chick-Pea Flour, Cilantro and Cumin ",4.4,"https://www.epicurious.com/search?q=Potato+Pancakes+with+Chick-Pea+Flour,+Cilantro+and+Cumin"
258,"Avocado ""Pesto"" ",3.1,"https://www.epicurious.com/search?q=Avocado+""Pesto"""
259,Salmon Spring Rolls with Coriander Dipping Sauce ,4.4,https://www.epicurious.com/search?q=Salmon+Spring+Rolls+with+Coriander+Dipping+Sauce
260,My Favorite Roast Turkey ,5.0,https://www.epicurious.com/search?q=My+Favorite+Roast+Turkey
261,"Baked Trout with Shiitake Mushrooms, Tomatoes, and Ginger ",4.4,"https://www.epicurious.com/search?q=Baked+Trout+with+Shiitake+Mushrooms,+Tomatoes,+and+Ginger"
262,Raisin-Bread Strata with Sausage and Dried Plums ,3.8,https://www.epicurious.com/search?q=Raisin-Bread+Strata+with+Sausage+and+Dried+Plums
263,Crab-Boil Spices ,4.4,https://www.epicurious.com/search?q=Crab-Boil+Spices
264,Cold Noodle Salad with Ponzu Sauce ,4.4,https://www.epicurious.com/search?q=Cold+Noodle+Salad+with+Ponzu+Sauce
265,Old-Fashioned Indian Pudding ,4.4,https://www.epicurious.com/search?q=Old-Fashioned+Indian+Pudding
266,Sephardic Charoset ,3.8,https://www.epicurious.com/search?q=Sephardic+Charoset
267,Sanuki Sea Stock ,3.8,https://www.epicurious.com/search?q=Sanuki+Sea+Stock
268,To Cook Dried Udon Noodles ,4.4,https://www.epicurious.com/search?q=To+Cook+Dried+Udon+Noodles
269,Mashed Sweet Potatoes with Brown Sugar and Pecans ,5.0,https://www.epicurious.com/search?q=Mashed+Sweet+Potatoes+with+Brown+Sugar+and+Pecans
270,Pickled Feta and Cerignola Olives with Strawberries ,0.0,https://www.epicurious.com/search?q=Pickled+Feta+and+Cerignola+Olives+with+Strawberries
271,Breakfast Bowl With Quinoa and Berries ,5.0,https://www.epicurious.com/search?q=Breakfast+Bowl+With+Quinoa+and+Berries
272,Pot Roast with Orange and Dates ,4.4,https://www.epicurious.com/search?q=Pot+Roast+with+Orange+and+Dates
273,Cheese Puffs Gougères ,5.0,https://www.epicurious.com/search?q=Cheese+Puffs+Gougères
274,Our Favorite Key Lime Pie ,3.8,https://www.epicurious.com/search?q=Our+Favorite+Key+Lime+Pie
275,"Linguine with Sausage, Mushroom and Cream Sauce ",3.8,"https://www.epicurious.com/search?q=Linguine+with+Sausage,+Mushroom+and+Cream+Sauce"
276,Roasted Red Snapper with Olives ,3.8,https://www.epicurious.com/search?q=Roasted+Red+Snapper+with+Olives
277,Lemon-Ginger Frozen Yogurt ,4.4,https://www.epicurious.com/search?q=Lemon-Ginger+Frozen+Yogurt
278,"Pinhead Oat-Crusted Catfish, Roasted Cauliflower and Mustard Greens, and Lemon Cream ",0.0,"https://www.epicurious.com/search?q=Pinhead+Oat-Crusted+Catfish,+Roasted+Cauliflower+and+Mustard+Greens,+and+Lemon+Cream"
279,Farfalle with Spinach and Garbanzo Beans ,3.1,https://www.epicurious.com/search?q=Farfalle+with+Spinach+and+Garbanzo+Beans
280,Quick Sesame Chicken With Broccoli ,4.4,https://www.epicurious.com/search?q=Quick+Sesame+Chicken+With+Broccoli
281,Fish Mixed Grill ,4.4,https://www.epicurious.com/search?q=Fish+Mixed+Grill
282,Braised Short Ribs with Garbanzo Beans and Raisins ,4.4,https://www.epicurious.com/search?q=Braised+Short+Ribs+with+Garbanzo+Beans+and+Raisins
283,Green Beans with Bacon and Red Bell Pepper ,4.4,https://www.epicurious.com/search?q=Green+Beans+with+Bacon+and+Red+Bell+Pepper
284,Ghostly Chocolate-Nut Bark ,5.0,https://www.epicurious.com/search?q=Ghostly+Chocolate-Nut+Bark
285,Salted Water for Boiling ,3.8,https://www.epicurious.com/search?q=Salted+Water+for+Boiling
286,Figs with Honey-Orange Mascarpone and Pistachio Brittle ,4.4,https://www.epicurious.com/search?q=Figs+with+Honey-Orange+Mascarpone+and+Pistachio+Brittle
287,"Rib-Eye Steaks with Radicchio, Pear, and Blue Cheese Salad ",5.0,"https://www.epicurious.com/search?q=Rib-Eye+Steaks+with+Radicchio,+Pear,+and+Blue+Cheese+Salad"
288,Spicy Tahini Sauce ,5.0,https://www.epicurious.com/search?q=Spicy+Tahini+Sauce
289,Charred Broccoli Salad with Eggplant Purée ,4.4,https://www.epicurious.com/search?q=Charred+Broccoli+Salad+with+Eggplant+Purée
290,"Corn Salad With Hazelnuts, Pecorino, and Mint ",5.0,"https://www.epicurious.com/search?q=Corn+Salad+With+Hazelnuts,+Pecorino,+and+Mint"
291,Lamb Steaks ,4.4,https://www.epicurious.com/search?q=Lamb+Steaks
292,Chicken Stock ,0.0,https://www.epicurious.com/search?q=Chicken+Stock
293,Quick Tartar Sauce ,0.0,https://www.epicurious.com/search?q=Quick+Tartar+Sauce
294,Gingered Shrimp with Asian Noodles ,3.8,https://www.epicurious.com/search?q=Gingered+Shrimp+with+Asian+Noodles
295,Florida Ambrosia Salad ,3.8,https://www.epicurious.com/search?q=Florida+Ambrosia+Salad
296,Cucumber-Dill Soup with Scallions ,3.8,https://www.epicurious.com/search?q=Cucumber-Dill+Soup+with+Scallions
297,"Roast Chicken With Smothered Cabbage, Bacon, and Potatoes ",3.1,"https://www.epicurious.com/search?q=Roast+Chicken+With+Smothered+Cabbage,+Bacon,+and+Potatoes"
298,"Oven-Baked Pizza with Caramelized Onions, Gorgonzola, and Walnuts ",3.1,"https://www.epicurious.com/search?q=Oven-Baked+Pizza+with+Caramelized+Onions,+Gorgonzola,+and+Walnuts"
299,Tequila Lime Tart ,3.8,https://www.epicurious.com/search?q=Tequila+Lime+Tart
300,Tacchino Ripieno ,3.1,https://www.epicurious.com/search?q=Tacchino+Ripieno
301,Horseradish-Pumpkin Seed Pesto ,1.2,https://www.epicurious.com/search?q=Horseradish-Pumpkin+Seed+Pesto
302,Spiced Christmas Coffee with Brandied Whipped Cream ,0.0,https://www.epicurious.com/search?q=Spiced+Christmas+Coffee+with+Brandied+Whipped+Cream
303,Summer Squash Sauté ,3.8,https://www.epicurious.com/search?q=Summer+Squash+Sauté
304,Cornmeal Waffles ,1.9,https://www.epicurious.com/search?q=Cornmeal+Waffles
305,Grilled Skirt Steak Tacos with Corn Relish ,4.4,https://www.epicurious.com/search?q=Grilled+Skirt+Steak+Tacos+with+Corn+Relish
306,Gingered Cantaloupe Shake ,0.0,https://www.epicurious.com/search?q=Gingered+Cantaloupe+Shake
307,Peanut Butter Berry–Wich ,3.8,https://www.epicurious.com/search?q=Peanut+Butter+Berry–Wich
308,Grilled Turkey Burgers ,4.4,https://www.epicurious.com/search?q=Grilled+Turkey+Burgers
309,Toasted Almond Cream Pie with Boysenberry Topping ,3.8,https://www.epicurious.com/search?q=Toasted+Almond+Cream+Pie+with+Boysenberry+Topping
310,Sweet Potato Fries with Garlic and Herbs ,3.8,https://www.epicurious.com/search?q=Sweet+Potato+Fries+with+Garlic+and+Herbs
311,Habanero-Orange Salsa ,5.0,https://www.epicurious.com/search?q=Habanero-Orange+Salsa
312,"Butterflied Turkey with Fennel, Sausage, and Ricotta Stuffing ",4.4,"https://www.epicurious.com/search?q=Butterflied+Turkey+with+Fennel,+Sausage,+and+Ricotta+Stuffing"
313,Herbed Fish Rolls in White Wine with Grapes ,4.4,https://www.epicurious.com/search?q=Herbed+Fish+Rolls+in+White+Wine+with+Grapes
314,Tía Rosa and Ruth Eichner's Sweet-and-Sour Carrots ,3.8,https://www.epicurious.com/search?q=Tía+Rosa+and+Ruth+Eichner's+Sweet-and-Sour+Carrots
315,Peas with Parsley and Garlic Butter ,3.1,https://www.epicurious.com/search?q=Peas+with+Parsley+and+Garlic+Butter
316,Light Lemon Yogurt Sauce ,3.1,https://www.epicurious.com/search?q=Light+Lemon+Yogurt+Sauce
317,Triple-Whammy Saffroned Tomato-Fennel Soup ,3.8,https://www.epicurious.com/search?q=Triple-Whammy+Saffroned+Tomato-Fennel+Soup
318,Veal Scallops with Creamy Mushroom Sauce ,4.4,https://www.epicurious.com/search?q=Veal+Scallops+with+Creamy+Mushroom+Sauce
319,"Linguine with Red Peppers, Green Onions and Pine Nuts ",3.8,"https://www.epicurious.com/search?q=Linguine+with+Red+Peppers,+Green+Onions+and+Pine+Nuts"
320,Fresh Tomato Salsa ,4.4,https://www.epicurious.com/search?q=Fresh+Tomato+Salsa
321,Stuffed Eggs with Goat Cheese and Dill ,3.1,https://www.epicurious.com/search?q=Stuffed+Eggs+with+Goat+Cheese+and+Dill
322,Stovetop Butterscotch Apples and Cranberries ,0.0,https://www.epicurious.com/search?q=Stovetop+Butterscotch+Apples+and+Cranberries
323,Chicken and Artichoke Fricassée with Morel Mushrooms ,4.4,https://www.epicurious.com/search?q=Chicken+and+Artichoke+Fricassée+with+Morel+Mushrooms
324,Grilled Swordfish and Green Olive Relish ,3.8,https://www.epicurious.com/search?q=Grilled+Swordfish+and+Green+Olive+Relish
325,Gingersnap Lemon Ice Cream Sandwiches ,3.8,https://www.epicurious.com/search?q=Gingersnap+Lemon+Ice+Cream+Sandwiches
326,Mushrooms in Escabèche with Red Bell Peppers and Chiles de Arbol ,3.1,https://www.epicurious.com/search?q=Mushrooms+in+Escabèche+with+Red+Bell+Peppers+and+Chiles+de+Arbol
327,Spiced Banana Ice Cream ,4.4,https://www.epicurious.com/search?q=Spiced+Banana+Ice+Cream
328,Roasted Red Peppers ,3.8,https://www.epicurious.com/search?q=Roasted+Red+Peppers
329,Red-Braised Pork with Fresh Pineapple ,3.1,https://www.epicurious.com/search?q=Red-Braised+Pork+with+Fresh+Pineapple
330,Roast Pork with Fruit Stuffing and Mustard Sauce ,4.4,https://www.epicurious.com/search?q=Roast+Pork+with+Fruit+Stuffing+and+Mustard+Sauce
331,Spiced Fillet of Beef with Mizuna Salad ,4.4,https://www.epicurious.com/search?q=Spiced+Fillet+of+Beef+with+Mizuna+Salad
332,Black Bean and Red Pepper Salad ,3.8,https://www.epicurious.com/search?q=Black+Bean+and+Red+Pepper+Salad
333,Miniature Almond Cakes with Sugared Cherries and Kirsch Cream ,4.4,https://www.epicurious.com/search?q=Miniature+Almond+Cakes+with+Sugared+Cherries+and+Kirsch+Cream
334,Ginger Crunch Cake with Strawberry Sauce ,4.4,https://www.epicurious.com/search?q=Ginger+Crunch+Cake+with+Strawberry+Sauce
335,Chocolate Semifreddo with Chile-Chocolate Sauce ,3.8,https://www.epicurious.com/search?q=Chocolate+Semifreddo+with+Chile-Chocolate+Sauce
336,Winter Squash and Chicken Stew with Indian Spices ,3.8,https://www.epicurious.com/search?q=Winter+Squash+and+Chicken+Stew+with+Indian+Spices
337,Lime Custard Tart ,3.8,https://www.epicurious.com/search?q=Lime+Custard+Tart
338,Kamikaze ,0.0,https://www.epicurious.com/search?q=Kamikaze
339,Sticky Rice ,2.5,https://www.epicurious.com/search?q=Sticky+Rice
340,Seasoned Nori Wrappers ,5.0,https://www.epicurious.com/search?q=Seasoned+Nori+Wrappers
341,Cherry-Almond Ice Cream Cake with Milk Chocolate Sauce ,4.4,https://www.epicurious.com/search?q=Cherry-Almond+Ice+Cream+Cake+with+Milk+Chocolate+Sauce
342,Roasted Red Pepper Almond Dip ,0.0,https://www.epicurious.com/search?q=Roasted+Red+Pepper+Almond+Dip
343,Cream Cheese – Yukon Gold Whipped Potatoes ,4.4,https://www.epicurious.com/search?q=Cream+Cheese+–+Yukon+Gold+Whipped+Potatoes
344,Lemon Ice Cream with Black-Currant Sauce ,4.4,https://www.epicurious.com/search?q=Lemon+Ice+Cream+with+Black-Currant+Sauce
345,Sweet-Potato Gaufrettes with Duck Confit and Cranberry Black Pepper Chutney ,3.8,https://www.epicurious.com/search?q=Sweet-Potato+Gaufrettes+with+Duck+Confit+and+Cranberry+Black+Pepper+Chutney
346,Galician Pie ,3.1,https://www.epicurious.com/search?q=Galician+Pie
347,Angry Lobster with Lemon Rice and Crispy Basil ,4.4,https://www.epicurious.com/search?q=Angry+Lobster+with+Lemon+Rice+and+Crispy+Basil
348,Strawberry Banana Smoothie ,3.8,https://www.epicurious.com/search?q=Strawberry+Banana+Smoothie
349,Chocolate Pecan Layer Cake ,3.8,https://www.epicurious.com/search?q=Chocolate+Pecan+Layer+Cake
350,"Steamed Mussels with Sherry, Tomatoes and Garlic ",4.4,"https://www.epicurious.com/search?q=Steamed+Mussels+with+Sherry,+Tomatoes+and+Garlic"
351,Chilled Eggplant Soup with Red Bell Pepper and Olives ,2.5,https://www.epicurious.com/search?q=Chilled+Eggplant+Soup+with+Red+Bell+Pepper+and+Olives
352,Champagne Vinaigrette ,5.0,https://www.epicurious.com/search?q=Champagne+Vinaigrette
353,Onion Soup with Apple Cider ,3.8,https://www.epicurious.com/search?q=Onion+Soup+with+Apple+Cider
354,Curry-Lime Yogurt ,4.4,https://www.epicurious.com/search?q=Curry-Lime+Yogurt
355,Ramp and Buttermilk Biscuits with Cracked Coriander ,4.4,https://www.epicurious.com/search?q=Ramp+and+Buttermilk+Biscuits+with+Cracked+Coriander
356,Cassoulet ,3.8,https://www.epicurious.com/search?q=Cassoulet
357,Vanilla Mousse Meringues and Fresh Berries ,4.4,https://www.epicurious.com/search?q=Vanilla+Mousse+Meringues+and+Fresh+Berries
358,Broccoli Rabe and Butternut Squash ,3.1,https://www.epicurious.com/search?q=Broccoli+Rabe+and+Butternut+Squash
359,Duck Confit ,4.4,https://www.epicurious.com/search?q=Duck+Confit
360,"Egg Noodle, Chard, and Fontina Torte ",4.4,"https://www.epicurious.com/search?q=Egg+Noodle,+Chard,+and+Fontina+Torte"
361,Toasted Baguette Crumbs ,5.0,https://www.epicurious.com/search?q=Toasted+Baguette+Crumbs
362,Mussels and Fries with Mustard Mayonnaise ,4.4,https://www.epicurious.com/search?q=Mussels+and+Fries+with+Mustard+Mayonnaise
363,Spiced Pita Toasts ,3.8,https://www.epicurious.com/search?q=Spiced+Pita+Toasts
364,House Vinaigrette ,4.4,https://www.epicurious.com/search?q=House+Vinaigrette
365,Court Bouillon ,4.4,https://www.epicurious.com/search?q=Court+Bouillon
366,Savory Parmesan Pain Perdu with Poached Eggs and Greens ,4.4,https://www.epicurious.com/search?q=Savory+Parmesan+Pain+Perdu+with+Poached+Eggs+and+Greens
367,Choucroute Garnie ,4.4,https://www.epicurious.com/search?q=Choucroute+Garnie
368,"Fried Eggplant, Tomato, and Cucumber Salad ",4.4,"https://www.epicurious.com/search?q=Fried+Eggplant,+Tomato,+and+Cucumber+Salad"
369,Dried-Fruit Strudel with Apricot Preserves ,3.8,https://www.epicurious.com/search?q=Dried-Fruit+Strudel+with+Apricot+Preserves
370,Pear and Hazelnut Crumb Pie ,4.4,https://www.epicurious.com/search?q=Pear+and+Hazelnut+Crumb+Pie
371,Green Mountain Maple Barbecued Chicken ,3.8,https://www.epicurious.com/search?q=Green+Mountain+Maple+Barbecued+Chicken
372,Savory Yogurt Cooler ,0.0,https://www.epicurious.com/search?q=Savory+Yogurt+Cooler
373,Veal Stock ,5.0,https://www.epicurious.com/search?q=Veal+Stock
374,Orange Dust ,0.0,https://www.epicurious.com/search?q=Orange+Dust
375,Café Azul's Pastry Dough ,5.0,https://www.epicurious.com/search?q=Café+Azul's+Pastry+Dough
376,Roasted Tomato Sauce ,3.1,https://www.epicurious.com/search?q=Roasted+Tomato+Sauce
377,Dry-Rubbed Flank Steak with Grilled Corn Salsa ,5.0,https://www.epicurious.com/search?q=Dry-Rubbed+Flank+Steak+with+Grilled+Corn+Salsa
378,Classic Coconut Cake ,5.0,https://www.epicurious.com/search?q=Classic+Coconut+Cake
379,Tony's Negronis ,0.0,https://www.epicurious.com/search?q=Tony's+Negronis
380,Icy Lemon-Mint Parfaits ,5.0,https://www.epicurious.com/search?q=Icy+Lemon-Mint+Parfaits
381,Grilled Curried Mangoes with Ginger Ice Milk ,0.0,https://www.epicurious.com/search?q=Grilled+Curried+Mangoes+with+Ginger+Ice+Milk
382,Paris's Crimson Champagne Cocktail ,3.8,https://www.epicurious.com/search?q=Paris's+Crimson+Champagne+Cocktail
383,Raspberry Hazelnut Brownies ,4.4,https://www.epicurious.com/search?q=Raspberry+Hazelnut+Brownies
384,Banana Rum Puffs ,4.4,https://www.epicurious.com/search?q=Banana+Rum+Puffs
385,Whipped Potatoes with Herbs ,4.4,https://www.epicurious.com/search?q=Whipped+Potatoes+with+Herbs
386,Jalapeño Agave ,0.0,https://www.epicurious.com/search?q=Jalapeño+Agave
387,Mixed Greens with Roasted Asparagus and Apple ,4.4,https://www.epicurious.com/search?q=Mixed+Greens+with+Roasted+Asparagus+and+Apple
388,Tomato and Tomatillo Gazpacho ,4.4,https://www.epicurious.com/search?q=Tomato+and+Tomatillo+Gazpacho
389,Chicken and Nectarine Salad with Toasted Cumin Mayonnaise ,4.4,https://www.epicurious.com/search?q=Chicken+and+Nectarine+Salad+with+Toasted+Cumin+Mayonnaise
390,Brussels Sprouts and Pearl Onions in Horseradish Cream ,4.4,https://www.epicurious.com/search?q=Brussels+Sprouts+and+Pearl+Onions+in+Horseradish+Cream
391,Parsnip Gnocchi ,3.1,https://www.epicurious.com/search?q=Parsnip+Gnocchi
392,Toffee Sauce ,5.0,https://www.epicurious.com/search?q=Toffee+Sauce
393,Zucchini Potato Tortilla ,4.4,https://www.epicurious.com/search?q=Zucchini+Potato+Tortilla
394,Spaghetti and Swiss Chard With Garlic Chips ,4.4,https://www.epicurious.com/search?q=Spaghetti+and+Swiss+Chard+With+Garlic+Chips
395,Swordfish Tacos ,4.4,https://www.epicurious.com/search?q=Swordfish+Tacos
